ADXL345_X,ADXL345_Y,ADXL345_Z,ITG3200_X,ITG3200_Y,ITG3200_Z,MMA8451Q_X,MMA8451Q_Y,MMA8451Q_Z,ADXL345_Mag,ITG3200_Mag,MMA8451Q_Mag,label
64,-383,-37,472,24,116,229,-1482,-8,390.0692246255785,486.6374420448965,1499.6096158667428,0
79,-358,-54,691,93,115,281,-1403,-81,370.5684821999842,706.6505501306851,1433.1542136141525,0
98,-329,-78,860,180,114,328,-1299,-164,352.035509572543,886.0,1349.7707212708387,0
111,-296,-91,943,275,111,393,-1182,-276,328.96504373565284,988.5317395005585,1275.8326692791652,0
112,-261,-112,911,361,98,413,-1025,-335,305.3014903337355,984.8075954215625,1154.7376325382315,0
116,-227,-114,770,439,101,427,-911,-343,279.25078334715556,892.0885606261297,1062.9670738080272,0
112,-196,-110,560,505,112,418,-797,-307,251.11750237687536,762.3444103553196,950.8848510729362,0
107,-187,-107,309,537,131,402,-751,-291,240.55560687707947,633.2542933135155,900.1588748659872,0
109,-170,-76,37,535,154,410,-680,-200,215.77071163621812,557.9516108050948,818.8406438373709,0
105,-165,-67,-179,518,181,394,-648,-156,206.73412877413347,577.1706853262733,774.2583548144637,0
98,-163,-59,-342,498,215,372,-641,-111,199.1331213033131,641.2433235519883,749.3904189406213,0
89,-170,-49,-449,477,259,346,-652,-76,198.04544932918807,704.422458472187,742.0215630289998,0
83,-184,-43,-506,458,310,317,-691,-50,206.38313884617608,749.5998932764065,761.8858182168769,0
76,-193,-44,-515,447,369,303,-739,-46,212.0400905489337,775.3676547290324,800.028749483417,0
78,-206,-38,-485,451,423,289,-784,-26,223.52628480784983,785.8466771578283,835.9742819010643,0
70,-215,-43,-424,476,468,247,-825,-25,230.1608133457996,790.8071825672804,861.544543247765,0
56,-231,-38,-343,526,502,216,-873,-30,240.7093683262037,803.9458937018088,899.824982982802,0
48,-244,-39,-262,583,526,182,-939,-32,251.71610993339303,827.7735197504206,957.0104492637475,0
44,-259,-37,-189,634,535,160,-981,-24,265.3035996740338,850.8243061878286,994.251980133809,0
38,-261,-35,-118,675,531,134,-999,-20,266.0639020987251,866.8967643266411,1008.1453268254533,0
28,-266,-33,-49,715,521,102,-1003,-13,269.4976808805597,886.0400668141368,1008.2569117045516,0
21,-260,-32,22,751,505,81,-996,-13,262.8022069922549,905.2679161441656,999.3728033121574,0
14,-255,-33,92,782,484,59,-987,-15,257.5072814504475,924.2532120582541,988.8756241307599,0
12,-251,-40,150,808,460,32,-956,-19,254.4503880916671,941.7876618431567,956.7240981599658,0
2,-243,-41,188,826,436,21,-930,-29,246.44269110687782,952.7413080159797,930.688992091343,0
2,-232,-36,210,837,414,-2,-899,-31,234.78500803926983,957.1128460113781,899.5365473397954,0
-4,-221,-41,214,840,394,-15,-873,-30,224.80658353348997,952.1722533239456,873.6440922938814,0
-8,-214,-37,204,839,372,-42,-833,-28,217.322341235318,940.1707291763555,834.5280103148126,0
-16,-204,-29,186,835,361,-62,-803,-7,206.6712365086153,928.5160203249053,805.4203871271201,0
-18,-195,-24,158,820,352,-78,-778,21,197.29419656948858,906.2383792358388,782.1822038374435,0
-17,-193,-18,125,793,345,-72,-762,45,194.5816024191393,873.7842983253934,766.7157230682047,0
-16,-191,-11,93,756,346,-68,-741,65,191.98437436416538,836.6008606259021,746.9471199489292,0
-16,-191,-11,68,726,348,-72,-740,76,191.98437436416538,807.9628704340317,747.3687175685105,0
-18,-194,-9,47,695,350,-68,-746,87,195.04102132628407,779.5729600236273,754.1279732247041,0
-16,-199,-6,28,661,346,-63,-757,100,199.73232086970802,746.6063219662689,766.1709991901286,0
-26,-199,-6,16,634,327,-97,-777,95,200.78097519436446,713.5411690995832,788.7730979185333,0
-34,-204,-3,1,611,318,-127,-797,99,206.83568357515102,688.800406503945,813.1045443237912,0
-30,-213,-13,-21,583,314,-103,-830,94,215.4947795191336,662.5149054926991,841.6323425344347,0
-48,-222,-4,-57,549,306,-194,-855,99,227.1651381704508,631.0990413556339,882.3049359490176,0
-28,-235,0,-92,527,345,-134,-907,110,236.66220653074288,636.5673570015981,923.4202726819462,0
-40,-233,-1,-116,492,341,-135,-923,90,236.41065965814656,609.7548687792497,937.1520687700582,0
-43,-235,-7,-132,467,323,-163,-923,87,239.00418406379416,582.9596898585698,941.3113193837627,0
-42,-237,-11,-144,441,305,-165,-914,74,240.9439768908947,555.1954610765473,931.7172317822613,0
-42,-237,-19,-161,409,285,-170,-914,67,241.4415043028021,523.8578051341796,932.0863693885884,0
-48,-233,-21,-179,374,269,-171,-908,42,238.81792227552774,494.24487857741127,924.9156718317622,0
-39,-227,-21,-203,340,252,-159,-884,50,231.281214109577,469.37511651130376,899.5760112408511,0
-44,-222,-17,-216,310,235,-162,-865,44,226.95594286116415,444.95055905122763,881.1384681195118,0
-39,-219,-20,-227,285,222,-153,-849,52,223.34278586961344,426.6591145164955,864.2418642949438,0
-33,-209,-10,-233,264,208,-134,-833,70,211.8253997989854,408.96087832456544,846.6079375956737,0
-29,-214,-7,-231,246,188,-114,-819,90,216.06943328476612,386.29134082969034,831.7794178747151,0
-24,-203,-4,-224,238,163,-89,-792,97,204.45292856792244,365.22458843840184,802.8661158624145,0
-17,-210,-8,-216,242,131,-87,-816,84,210.83880098312076,349.82995869422047,824.9127226561608,0
-15,-219,-12,-237,260,109,-79,-862,86,219.84085152673512,368.30693721405794,869.8741288255445,0
-13,-219,8,-262,283,83,-36,-846,146,219.5313189501671,394.4895435876596,859.2601468705504,0
-4,-229,0,-246,308,47,-27,-880,137,229.0349318335524,396.9748102839776,891.0095397918027,0
-2,-239,3,-232,339,20,-14,-930,143,239.02719510549423,411.2724158024703,941.0340057617472,0
1,-258,0,-230,379,10,-11,-1004,136,258.00193797721755,443.4422172053536,1013.2289968215478,0
4,-275,5,-232,426,-28,-6,-1071,146,275.07453535360196,485.8847599997349,1080.9222913789872,0
1,-291,12,-221,471,-64,9,-1132,154,291.2490343331631,524.1927126544207,1142.462690856905,0
5,-310,5,-201,515,-100,26,-1186,153,310.0806346742731,561.8060163437199,1196.1107808225793,0
13,-317,11,-165,563,-129,39,-1224,161,317.45708371368875,600.6954303138988,1235.1590990637603,0
11,-326,14,-112,610,-150,49,-1261,168,326.4858343021945,638.0783650931913,1273.0852288829683,0
10,-332,9,-49,644,-169,48,-1293,150,332.2724785473512,667.6061713315718,1302.5563327549407,0
10,-333,6,9,660,-170,35,-1296,146,333.2041416309227,681.6017899037531,1304.6673905635873,0
5,-330,7,59,655,-163,28,-1295,141,330.11210217136846,677.5507361076365,1302.9543353471756,0
-3,-324,9,106,634,-151,16,-1262,146,324.13885913293393,660.2976601503294,1270.5180045949762,0
-2,-320,15,150,597,-136,2,-1228,168,320.3576126768334,630.4006662433028,1239.4401962176312,0
-8,-311,21,196,546,-116,-28,-1193,196,311.8108400937979,591.5978363719732,1209.3175761560733,0
-16,-298,31,237,489,-89,-54,-1156,226,300.03499795857147,550.6459842766494,1179.1217070345199,0
-24,-285,35,268,423,-60,-85,-1120,266,288.1423259432741,504.33421458394037,1154.2880922889224,0
-35,-278,44,290,348,-31,-121,-1084,291,283.62827785677507,454.0539615508271,1128.8835192348236,0
-52,-267,44,304,264,-2,-175,-1043,301,275.552172918306,402.6363123216782,1099.5794650683506,0
-63,-258,39,308,171,25,-226,-1011,268,268.42876149921045,353.17134651610684,1070.0565405622265,0
-78,-248,27,294,67,52,-290,-971,217,261.37520922994975,305.9885618777277,1036.354186559788,0
-91,-236,13,254,-36,74,-337,-928,171,253.2706062692629,266.99812733425676,1001.9950099676146,0
-98,-223,3,185,-124,89,-377,-874,119,243.60213463760945,239.8374449496992,959.2528342413173,0
-101,-213,-5,91,-186,102,-401,-846,98,235.78591985103776,230.82677487674604,941.3400023370939,0
-101,-216,-3,-21,-222,113,-398,-853,107,238.4659304806454,249.98799971198616,947.3447102295975,0
-94,-224,5,-127,-233,121,-389,-880,147,242.97530738739687,291.6487613551616,973.3087896448897,0
-91,-246,12,-205,-223,127,-356,-954,192,262.5661821331909,328.45547643478255,1036.2026828762798,0
-80,-266,19,-248,-190,140,-317,-1066,186,278.41874936864434,342.3506973850061,1127.5819260701194,0
-72,-296,7,-276,-118,160,-308,-1157,147,304.7113388110131,340.14702703389895,1206.2843777484645,0
-78,-308,-12,-314,-11,204,-308,-1211,82,317.94968155354394,374.61046434930245,1252.2415901095123,0
-75,-325,-38,-386,83,272,-282,-1299,-28,335.6992701809165,479.44655593715555,1329.5521802471687,0
-65,-336,-70,-510,98,309,-216,-1342,-163,349.31504405049606,604.3053863734792,1369.0102264044633,0
-41,-348,-104,-694,-33,342,-110,-1382,-305,365.5147055865195,774.3958935841538,1419.5242160667779,0
-14,-359,-119,-901,-278,389,-11,-1422,-389,378.46796429816885,1020.0029411722302,1474.2883028770186,0
15,-376,-125,-1037,-518,461,86,-1448,-387,396.5173388390475,1247.4830660173307,1501.289112729457,0
42,-390,-112,-1026,-630,564,144,-1475,-325,407.9313667763243,1329.5382657148307,1517.229712337588,0
40,-393,-74,-882,-604,680,129,-1475,-186,401.9017292821717,1266.9411983197958,1492.2674023109932,0
27,-387,-41,-680,-538,778,92,-1455,-46,390.10126890334516,1164.9583683548524,1458.6312076738245,0
17,-368,-24,-481,-509,850,67,-1414,36,369.173400992,1101.3364608510878,1416.0441377301768,0
15,-350,-20,-308,-497,901,53,-1350,50,350.891721190455,1074.0921748155508,1351.9648664074077,0
25,-329,-35,-166,-471,934,92,-1277,4,331.7996383361501,1059.128415254732,1280.3159766245205,0
44,-312,-59,-48,-429,940,143,-1199,-96,320.5635662392094,1034.3814576837697,1211.3075579719628,0
53,-286,-97,46,-370,917,189,-1118,-223,306.6170249676296,989.9015102524089,1155.5838351240468,0
64,-259,-129,106,-301,882,231,-1026,-372,296.3410197728286,937.9557558861718,1115.5361939444188,0
74,-241,-162,104,-233,840,271,-955,-504,299.6681497923995,877.8980578632122,1113.320259404274,0
80,-228,-178,36,-176,796,296,-889,-582,300.11331193400935,816.0196076075623,1103.0235718242834,0
84,-224,-182,-86,-123,754,309,-869,-608,300.59274775017445,768.7919094267316,1104.6746127253944,0
86,-233,-172,-213,-60,705,321,-875,-578,302.1075967267291,738.914068075578,1096.699594237182,0
86,-233,-160,-310,8,657,317,-889,-530,295.44034930929797,726.5073984482195,1082.455541812226,0
80,-238,-141,-356,84,622,302,-905,-457,287.9670119996386,721.5788245230038,1057.8648306849036,0
80,-243,-120,-361,160,597,312,-924,-388,282.57565358678727,715.7723101657398,1049.6018292666986,0
80,-252,-111,-340,228,582,310,-963,-320,286.74901917879333,711.5532306159533,1061.0697432308584,0
81,-263,-100,-309,284,573,309,-1005,-278,292.7968579066381,710.2576997118722,1087.5614925143313,0
83,-274,-83,-277,322,565,319,-1045,-223,298.08388081209625,706.850762183928,1115.130037260229,0
83,-290,-78,-232,348,547,321,-1096,-202,311.56540244385286,688.576066967187,1159.7676491435689,0
87,-308,-70,-192,368,530,323,-1157,-180,327.6171546180084,673.1923944906092,1214.651390317403,0
80,-322,-62,-149,387,502,316,-1208,-140,337.5322206841889,651.1328589466208,1256.471249173653,0
74,-332,-59,-91,396,461,294,-1257,-104,345.2260129248664,614.5063059074333,1295.1065593224366,0
60,-338,-49,-3,389,413,239,-1287,-69,346.7636082405419,567.3614368284119,1310.8207352647426,0
48,-333,-38,117,364,359,187,-1285,-53,338.5808618336246,524.4673488407071,1299.6164818899458,0
34,-334,-37,250,319,306,139,-1266,-32,337.75878967097213,507.83560332060216,1274.009811579173,0
19,-321,-34,385,255,248,85,-1227,-15,323.35429485318423,524.1698198103359,1230.0321134019225,0
9,-308,-30,515,179,190,40,-1162,-10,309.58843647655834,577.378558659741,1162.7312673184633,0
-9,-286,-39,628,101,135,-25,-1111,-45,288.7871188263078,650.2384178130358,1112.1919798308204,0
-20,-274,-46,693,33,83,-74,-1067,-57,278.55340601040945,698.7324237503224,1071.0807625944926,0
-30,-263,-53,705,-31,27,-123,-1028,-69,269.9592561850769,706.1975644251402,1037.6290281213223,0
-42,-254,-54,659,-95,-34,-154,-999,-92,263.05132579023433,666.6798332033151,1014.978324891719,0
-51,-246,-57,558,-157,-97,-184,-976,-104,257.615993292342,587.726126695079,998.6230520071124,0
-51,-239,-59,416,-216,-158,-192,-966,-118,251.40206840835657,494.6473491286494,991.9395142850193,0
-54,-243,-62,260,-258,-215,-207,-950,-126,256.5326489942362,424.72226219024594,980.4208280121348,0
-46,-242,-61,118,-280,-268,-204,-948,-119,253.7735210773575,405.1518233946381,976.9754346962875,0
-58,-242,-58,19,-283,-314,-211,-940,-115,255.522993094555,423.1382752718076,970.2298696700694,0
-54,-245,-53,-39,-282,-353,-214,-945,-105,256.4176280991617,453.4909039881616,974.6004309459339,0
-57,-249,-55,-58,-283,-394,-218,-948,-100,261.2948526090784,488.5580825244835,977.869111895861,0
-51,-238,-52,-52,-295,-426,-196,-923,-93,248.8955604264568,520.773463225614,948.152941249459,0
-44,-230,-54,-24,-320,-469,-168,-894,-97,240.31645802982368,568.2754613741473,914.8054437966578,0
-45,-226,-60,6,-356,-508,-171,-877,-112,238.1197177891827,620.3515132567986,900.5076346150543,0
-41,-226,-63,27,-395,-536,-160,-849,-127,238.1722066069003,666.3707676661695,873.2296376097183,0
-39,-213,-64,36,-441,-556,-156,-833,-149,225.80079716422614,710.5723045545752,860.4800985496411,0
-40,-203,-70,33,-500,-564,-146,-806,-162,218.42389979120875,754.443503517659,834.9826345499648,0
-35,-203,-74,26,-560,-563,-140,-786,-172,218.8835306732784,794.5092825134267,816.6884350840288,0
-35,-195,-78,12,-612,-552,-124,-780,-184,212.91782452392283,824.2523885315711,810.9451276134532,0
-26,-201,-77,-2,-656,-534,-109,-775,-182,216.80867141329932,845.8699663659894,803.5110453503424,0
-22,-200,-73,-12,-694,-511,-86,-775,-173,214.03971594075713,861.917049373082,798.7177223525217,0
-13,-199,-67,-15,-721,-487,-56,-776,-155,210.37823081298123,870.1925074372912,793.3076326369235,0
-7,-204,-62,-12,-741,-462,-32,-776,-124,213.32838535928593,873.3092235857812,786.4960266905358,0
0,-205,-54,-4,-758,-437,-14,-786,-107,211.9929244102265,874.9565703507803,793.3731782711085,0
3,-207,-48,6,-774,-414,14,-793,-75,212.51352898109803,877.7858508770804,796.6617852012233,0
7,-208,-47,12,-794,-393,30,-805,-59,213.35885264033456,886.0186228291142,807.716534435194,0
15,-212,-41,18,-822,-375,57,-815,-38,216.44860821913363,903.6774867174682,817.8740734367364,0
18,-215,-36,24,-853,-361,74,-820,-26,218.73499948567903,926.5559885943213,823.7426782679164,0
20,-216,-37,28,-888,-350,79,-830,-23,220.05681084665386,954.8968530684348,834.0683425235609,0
22,-216,-33,27,-930,-341,87,-847,-22,219.61101975993827,990.9137197556606,851.7405708312831,0
22,-222,-40,17,-978,-338,98,-855,-29,226.645097012929,1034.8995120300328,861.0865229464458,0
24,-226,-40,-1,-1025,-331,93,-871,-27,230.7639486574972,1077.1197704990843,876.3669322835042,0
25,-227,-40,-21,-1072,-324,98,-874,-28,231.84908884875955,1120.089728548566,879.9227238797735,0
26,-229,-39,-45,-1109,-317,105,-890,-31,233.74772726167842,1154.2941566169345,896.7084252977664,0
27,-235,-35,-71,-1136,-308,104,-901,-30,239.12130812623118,1179.152661872075,907.4783743979798,0
29,-238,-35,-94,-1149,-298,103,-918,-17,242.30146512144742,1190.7312879067217,923.9166629085115,0
29,-239,-30,-109,-1153,-289,101,-929,2,242.61492122291241,1193.6544726175996,934.4763239376373,0
27,-241,-29,-115,-1150,-283,100,-937,17,244.23554204906378,1189.8798258647803,942.4744028354298,0
24,-242,-25,-111,-1144,-275,94,-940,30,244.468811916776,1181.813013974715,945.1645359407006,0
34,-246,-30,-102,-1140,-269,98,-946,43,250.1439585518707,1175.7401923894581,952.0341380433792,0
20,-242,-20,-90,-1137,-263,84,-936,45,243.64728605096343,1170.4862237548975,940.8384558466985,0
21,-243,-17,-80,-1134,-258,80,-936,50,244.49744374941838,1165.7272408243705,940.7422601329229,0
20,-237,-17,-77,-1133,-250,68,-938,50,238.4491560060551,1162.8060887353488,941.7897854617026,0
16,-238,-17,-73,-1133,-242,74,-923,54,239.14221710103803,1160.8539959874367,927.5349050035799,0
16,-234,-18,-70,-1133,-228,72,-904,64,235.23605165875404,1157.8311621302996,909.1182541341913,0
19,-232,-15,-61,-1129,-213,72,-899,66,233.25951213187426,1150.5350929024287,904.2903294849503,0
17,-226,-15,-57,-1124,-194,73,-885,80,227.13432149281184,1142.0424685623561,891.6019291141087,0
16,-226,-6,-53,-1119,-171,65,-883,93,226.645097012929,1133.2303384572795,890.2600743602961,0
18,-224,-4,-46,-1113,-145,69,-883,115,224.75764725588314,1123.3476754771873,893.126530789451,0
16,-226,5,-41,-1106,-119,69,-881,130,226.6208286985113,1113.138805360769,893.208822168702,0
20,-232,5,-40,-1103,-87,78,-882,153,232.91414727319594,1107.1485898469093,898.5638541584009,0
19,-230,15,-31,-1103,-55,76,-887,172,231.27040450520252,1104.8054127311289,906.7132953696002,0
18,-235,12,-24,-1101,-18,70,-921,159,235.99364398220558,1101.4086435106635,937.2416977493052,0
26,-234,19,-29,-1102,20,85,-911,199,236.20541907416094,1102.562923374444,936.3476918324731,0
20,-236,18,-17,-1101,49,75,-923,198,237.5289456045305,1102.2209397393972,946.9730724788324,0
21,-242,17,-12,-1096,83,78,-937,193,243.50359340264365,1099.2038027590697,959.8447791179572,0
15,-239,19,-15,-1094,117,72,-937,199,240.22281323804364,1100.3408562804527,960.6008536327666,0
17,-240,22,-8,-1088,145,62,-937,186,241.60504961610386,1097.64885095371,957.2925362709144,0
14,-239,17,-2,-1077,170,54,-937,190,240.01249967449613,1090.3361866873904,957.5933374872656,0
12,-242,19,5,-1064,192,39,-939,181,243.04114877937852,1081.1960969222928,957.0804563880719,0
10,-242,21,13,-1051,212,31,-936,193,243.11519903124116,1072.2471729969727,956.1934950625841,0
10,-239,24,24,-1040,230,30,-939,198,240.4100663449848,1065.3994556033902,960.1171803483156,0
11,-241,25,32,-1027,247,32,-929,210,242.54277973174135,1056.7696059217449,952.9769147256401,0
13,-239,26,46,-1008,262,35,-925,234,240.7612925700475,1042.508513154689,954.780603070674,0
10,-241,31,57,-978,272,37,-933,237,243.19128273850606,1016.7187418357154,963.3415801261773,0
19,-243,17,64,-937,287,55,-956,180,244.3337880850702,982.0560065495247,974.351579256687,0
27,-253,2,56,-872,302,98,-977,123,254.4444929645757,924.5128446917328,989.576677170597,0
45,-256,-9,30,-776,294,157,-999,89,260.08075668914836,830.3685928550044,1015.1704290413506,0
53,-257,-16,-20,-684,260,204,-1002,41,262.8954164682222,732.0218575971622,1023.3772520434485,0
58,-258,-31,-85,-614,205,227,-1021,-7,266.2498826290821,652.8751794945186,1045.9536318594626,0
61,-269,-38,-160,-568,153,259,-1062,-26,278.43491160413055,609.6170929362136,1093.4354119014072,0
82,-289,-32,-229,-532,107,291,-1112,4,302.1075967267291,588.9940576949822,1149.4524783565435,0
78,-296,-18,-274,-481,55,290,-1150,53,306.6333315215422,556.2930882187914,1187.1853267287295,0
73,-304,-1,-273,-425,6,291,-1172,118,312.6435670216165,505.16333992086163,1213.3379578666447,0
74,-306,14,-235,-377,-37,282,-1170,181,315.1317184924425,445.7835797783494,1217.039440609876,0
76,-304,30,-173,-329,-79,283,-1163,236,314.7888180987374,380.01447340857953,1219.9811473953193,0
79,-297,42,-103,-270,-124,292,-1134,282,310.1838164701698,314.45985435346114,1204.4683474462913,0
78,-289,51,-39,-207,-172,299,-1110,329,303.65440882687676,271.9448473496051,1195.7181942247094,0
77,-279,62,15,-145,-223,292,-1080,351,295.9966216023419,266.41884317742995,1172.5463743494327,0
74,-274,69,53,-92,-275,282,-1069,377,292.083892058429,294.7846671724973,1168.0813327846654,0
65,-267,63,83,-52,-328,248,-1034,395,281.9272955923211,342.3112618655717,1134.3213830304003,0
55,-266,66,106,-22,-375,213,-1031,392,279.5299626158169,390.31397617815327,1123.3850631016953,0
47,-258,79,123,9,-451,195,-1021,390,273.88683794589326,467.55855248300185,1110.209890065838,0
